bet_id,user_id,bet_type,sport,odds,is_win,stake,gain,GGR
bet_89977,2418,single,Football,1.1,False,13.75,0.0,13.75
bet_89978,2727,multiple,Basketball,12.36,False,57.55,0.0,57.55
bet_89979,1001,single,Football,4.91,False,20.55,0.0,20.55
bet_89980,372,multiple,Baseball,1.87,True,285.0,532.95,-247.95
bet_89981,193,multiple,Tennis,1.11,False,153.85,0.0,153.85
bet_89982,3763,single,Football,1.67,True,43.9,73.31,-29.41
bet_89983,4236,multiple,Football,4.66,False,106.25,0.0,106.25
bet_89984,4856,single,Football,2.99,True,139.8,418.0,-278.2
bet_89985,1449,single,Football,1.25,True,525.5,656.88,-131.38
bet_89986,5,single,Football,4.48,False,5.7,0.0,5.7
bet_89987,3699,multiple,Snooker,8.69,False,245.7,0.0,245.7
bet_89988,2076,single,Football,8.28,False,123.6,0.0,123.6
bet_89989,2120,multiple,Tennis,1.11,True,118.8,131.87,-13.07
bet_89990,2740,single,Volleyball,2.16,False,64.55,0.0,64.55
bet_89991,1573,single,Tennis,7.31,False,112.4,0.0,112.4
bet_89992,137,single,Ice Hockey,3.47,False,34.85,0.0,34.85
bet_89993,1212,multiple,Football,2.73,False,448.0,0.0,448.0
bet_89994,4451,multiple,Tennis,1.9,True,83.7,159.03,-75.33
bet_89995,354,multiple,Tennis,18.08,False,76.3,0.0,76.3
bet_89996,2762,single,Basketball,1.21,False,181.9,0.0,181.9
bet_89997,2575,single,Tennis,2.73,False,218.1,0.0,218.1
bet_89998,649,multiple,Football,1.11,False,49.7,0.0,49.7
bet_89999,2405,single,Football,12.0,True,42.8,513.6,-470.8
bet_90000,1960,single,Baseball,4.11,False,91.0,0.0,91.0
bet_90001,602,single,Handball,6.31,True,20.65,130.3,-109.65
bet_90002,527,single,Tennis,1.1,True,184.65,203.12,-18.47
bet_90003,2517,multiple,Football,4.15,False,35.45,0.0,35.45
bet_90004,3482,single,Football,1.85,False,251.1,0.0,251.1
bet_90005,1147,single,Volleyball,11.47,False,24.3,0.0,24.3
bet_90006,4026,single,Volleyball,12.0,False,118.85,0.0,118.85
bet_90007,1066,single,Basketball,9.58,False,110.8,0.0,110.8
bet_90008,90,single,Tennis,7.44,False,12.8,0.0,12.8
bet_90009,1693,single,Snooker,12.0,False,251.35,0.0,251.35
bet_90010,2531,single,Football,1.1,True,113.0,124.3,-11.3
bet_90011,1469,single,Handball,1.1,True,10.75,11.82,-1.07
bet_90012,681,single,Ice Hockey,12.0,True,1.9,22.8,-20.9
bet_90013,2648,multiple,Football,6.68,False,78.65,0.0,78.65
bet_90014,1042,multiple,Football,2.15,True,10.9,23.44,-12.54
bet_90015,1629,single,Football,1.29,True,33.4,43.09,-9.69
bet_90016,4933,single,Tennis,7.19,False,110.75,0.0,110.75
bet_90017,3556,single,Football,1.1,True,43.55,47.9,-4.35
bet_90018,1476,single,Tennis,1.1,True,148.5,163.35,-14.85
bet_90019,2950,single,Ice Hockey,3.24,False,100.55,0.0,100.55
bet_90020,3981,multiple,Basketball,4.61,False,245.4,0.0,245.4
bet_90021,449,multiple,Football,1.11,True,181.4,201.35,-19.95
bet_90022,3300,single,Football,7.93,False,11.1,0.0,11.1
bet_90023,1305,single,Handball,2.19,True,58.4,127.9,-69.5
bet_90024,4845,single,Cycling,7.74,False,5.15,0.0,5.15
bet_90025,4050,single,Football,4.3,False,217.0,0.0,217.0
bet_90026,4765,single,Snooker,1.39,False,5.55,0.0,5.55
bet_90027,3573,single,Handball,1.1,True,22.55,24.81,-2.26
bet_90028,4929,single,Football,1.23,False,214.5,0.0,214.5
bet_90029,1337,multiple,Football,6.02,False,306.35,0.0,306.35
bet_90030,3801,multiple,Tennis,8.26,True,156.5,1292.69,-1136.19
bet_90031,2814,multiple,Tennis,1.11,True,134.3,149.07,-14.77
bet_90032,1768,single,Basketball,4.44,False,114.75,0.0,114.75
bet_90033,4047,multiple,Snooker,10.35,False,236.5,0.0,236.5
bet_90034,4531,single,Tennis,12.0,False,158.35,0.0,158.35
bet_90035,2701,single,Football,1.1,True,392.2,431.42,-39.22
bet_90036,2406,single,Ice Hockey,4.0,False,7.2,0.0,7.2
bet_90037,2291,single,Tennis,5.11,False,155.15,0.0,155.15
bet_90038,3909,single,Rugby,1.1,True,6.3,6.93,-0.63
bet_90039,322,single,Football,3.46,True,35.45,122.66,-87.21
bet_90040,707,single,Formula 1,1.54,True,110.9,170.79,-59.89
bet_90041,201,multiple,Volleyball,4.61,True,75.2,346.67,-271.47
bet_90042,1782,single,Football,1.1,True,311.45,342.6,-31.15
bet_90043,1000,multiple,Handball,3.52,False,4.7,0.0,4.7
bet_90044,503,multiple,Ice Hockey,2.24,False,16.4,0.0,16.4
bet_90045,1474,single,Ice Hockey,1.1,True,18.8,20.68,-1.88
bet_90046,2994,single,Volleyball,2.31,False,9.6,0.0,9.6
bet_90047,2360,single,Football,6.22,False,54.8,0.0,54.8
bet_90048,2766,single,Rugby,1.1,False,11.65,0.0,11.65
bet_90049,3279,multiple,Ice Hockey,12.66,False,5.5,0.0,5.5
bet_90050,4517,single,Tennis,1.1,False,160.55,0.0,160.55
bet_90051,4854,multiple,Snooker,2.22,False,390.25,0.0,390.25
bet_90052,4259,multiple,Football,13.72,False,55.9,0.0,55.9
bet_90053,4277,single,Handball,1.1,True,12.95,14.24,-1.29
bet_90054,4037,single,Tennis,12.0,False,22.0,0.0,22.0
bet_90055,2753,single,Football,3.15,False,229.4,0.0,229.4
bet_90056,4860,single,Football,2.23,True,450.8,1005.28,-554.48
bet_90057,2375,single,Badminton,1.1,True,4.95,5.44,-0.49
bet_90058,3683,multiple,Tennis,2.11,True,126.45,266.81,-140.36
bet_90059,3687,multiple,Football,6.76,True,48.0,324.48,-276.48
bet_90060,4146,multiple,Football,1.11,False,176.7,0.0,176.7
bet_90061,1551,multiple,Baseball,5.18,False,66.45,0.0,66.45
bet_90062,4100,single,Football,4.91,False,216.65,0.0,216.65
bet_90063,3449,multiple,Football,4.49,True,186.5,837.38,-650.88
bet_90064,1501,multiple,Basketball,1.11,True,122.9,136.42,-13.52
bet_90065,3867,multiple,Tennis,9.98,False,346.6,0.0,346.6
bet_90066,2438,multiple,Basketball,1.11,False,8.95,0.0,8.95
bet_90067,3177,multiple,Ice Hockey,3.53,False,428.05,0.0,428.05
bet_90068,1956,single,Football,8.25,False,167.45,0.0,167.45
bet_90069,3940,multiple,Football,1.42,False,14.6,0.0,14.6
bet_90070,4904,single,Football,1.1,True,23.3,25.63,-2.33
bet_90071,3085,single,Football,7.48,False,156.55,0.0,156.55
bet_90072,1087,single,Tennis,2.54,True,132.2,335.79,-203.59
bet_90073,963,single,Football,3.78,False,181.05,0.0,181.05
bet_90074,1857,single,Basketball,1.13,False,94.2,0.0,94.2
bet_90075,1971,single,Volleyball,1.1,False,14.15,0.0,14.15
bet_90076,831,multiple,Basketball,10.39,False,501.55,0.0,501.55
bet_90077,597,single,Handball,3.96,False,190.55,0.0,190.55
bet_90078,1004,single,Football,1.92,True,35.1,67.39,-32.29
bet_90079,4046,multiple,Handball,3.09,False,1.1,0.0,1.1
bet_90080,2338,single,Football,1.16,False,9.45,0.0,9.45
bet_90081,648,multiple,Football,4.1,False,160.55,0.0,160.55
bet_90082,4915,single,Volleyball,4.67,False,29.6,0.0,29.6
bet_90083,4451,single,Football,1.1,False,91.65,0.0,91.65
bet_90084,4683,multiple,Tennis,1.82,False,92.0,0.0,92.0
bet_90085,3033,multiple,Football,1.11,True,57.7,64.05,-6.35
bet_90086,518,multiple,Football,2.07,False,207.7,0.0,207.7
bet_90087,2596,multiple,Basketball,1.28,False,91.55,0.0,91.55
bet_90088,4837,multiple,Basketball,2.2,False,120.4,0.0,120.4
bet_90089,4712,single,Volleyball,1.1,True,194.2,213.62,-19.42
bet_90090,405,single,Tennis,3.42,True,54.75,187.24,-132.49
bet_90091,2954,single,Ice Hockey,1.37,True,8.75,11.99,-3.24
bet_90092,2076,single,Football,1.1,False,120.6,0.0,120.6
bet_90093,27,single,Tennis,9.11,False,210.6,0.0,210.6
bet_90094,1765,single,Snooker,12.0,True,104.75,1257.0,-1152.25
bet_90095,1805,multiple,Tennis,1.71,False,247.65,0.0,247.65
bet_90096,3860,multiple,Football,22.63,False,69.75,0.0,69.75
bet_90097,1866,single,Baseball,4.18,False,244.1,0.0,244.1
bet_90098,500,single,Basketball,12.0,True,18.05,216.6,-198.55
bet_90099,2510,multiple,Tennis,11.5,False,271.25,0.0,271.25
bet_90100,4714,multiple,Baseball,1.11,True,650.4,721.94,-71.54
bet_90101,764,single,Snooker,12.0,False,169.45,0.0,169.45
bet_90102,2605,multiple,Football,2.65,False,865.6,0.0,865.6
bet_90103,1308,multiple,Badminton,6.1,False,133.95,0.0,133.95
bet_90104,2988,single,Football,7.15,False,42.3,0.0,42.3
bet_90105,534,single,Football,3.71,True,107.0,396.97,-289.97
bet_90106,1063,multiple,Baseball,7.49,False,300.45,0.0,300.45
bet_90107,3596,single,Football,7.39,True,41.15,304.1,-262.95
bet_90108,2574,single,Tennis,1.36,True,211.4,287.5,-76.1
bet_90109,843,single,Basketball,5.75,True,16.6,95.45,-78.85
bet_90110,4625,multiple,Tennis,8.05,False,204.25,0.0,204.25
bet_90111,3866,single,Table Tennis,1.1,True,7.0,7.7,-0.7
bet_90112,845,single,Football,1.54,True,270.0,415.8,-145.8
bet_90113,2118,single,Tennis,1.34,False,60.25,0.0,60.25
bet_90114,3960,single,Tennis,1.1,True,234.45,257.9,-23.45
bet_90115,3369,multiple,Basketball,1.11,True,41.85,46.45,-4.6
bet_90116,3917,multiple,Tennis,14.85,False,18.95,0.0,18.95
bet_90117,4624,single,Table Tennis,1.1,True,139.7,153.67,-13.97
bet_90118,604,multiple,Snooker,1.31,False,104.85,0.0,104.85
bet_90119,2826,single,Tennis,8.4,False,18.0,0.0,18.0
bet_90120,3303,multiple,Football,2.81,False,16.65,0.0,16.65
bet_90121,4440,multiple,Football,1.11,False,18.15,0.0,18.15
bet_90122,2742,multiple,Football,2.65,True,159.9,423.74,-263.84
bet_90123,2257,multiple,Volleyball,14.78,False,311.8,0.0,311.8
bet_90124,3175,single,Football,4.95,True,3.95,19.55,-15.6
bet_90125,3385,single,Basketball,1.45,True,12.65,18.34,-5.69
bet_90126,4538,single,Football,5.89,False,5.4,0.0,5.4
bet_90127,2734,multiple,Football,4.27,False,57.15,0.0,57.15
bet_90128,4849,single,Handball,2.18,False,42.85,0.0,42.85
bet_90129,1909,single,Football,1.1,True,54.8,60.28,-5.48
bet_90130,3007,single,Football,1.1,True,245.05,269.56,-24.51
bet_90131,1850,single,Volleyball,1.1,True,78.5,86.35,-7.85
bet_90132,2931,single,Handball,7.39,False,7.2,0.0,7.2
bet_90133,1231,single,Tennis,4.69,False,46.7,0.0,46.7
bet_90134,3403,single,Football,2.38,True,2.6,6.19,-3.59
bet_90135,1230,single,Tennis,2.62,False,4.05,0.0,4.05
bet_90136,3866,single,Baseball,3.22,False,14.2,0.0,14.2
bet_90137,2669,multiple,Tennis,6.12,False,314.6,0.0,314.6
bet_90138,1143,multiple,Football,1.11,True,659.05,731.55,-72.5
bet_90139,2083,multiple,Tennis,1.11,False,48.6,0.0,48.6
bet_90140,2818,single,Football,2.51,False,58.4,0.0,58.4
bet_90141,953,single,Football,1.5,False,43.85,0.0,43.85
bet_90142,2028,single,Ice Hockey,2.72,False,152.65,0.0,152.65
bet_90143,1620,multiple,Football,1.11,False,242.25,0.0,242.25
bet_90144,3175,multiple,Rugby,14.19,False,1.15,0.0,1.15
bet_90145,2165,single,Tennis,1.1,True,237.05,260.76,-23.71
bet_90146,2903,single,Handball,10.39,False,10.1,0.0,10.1
bet_90147,1867,single,Football,2.35,False,80.45,0.0,80.45
bet_90148,4214,multiple,Football,7.02,False,102.3,0.0,102.3
bet_90149,538,multiple,Football,1.11,True,0.7,0.78,-0.08
bet_90150,3561,single,Football,2.58,False,30.75,0.0,30.75
bet_90151,4058,multiple,Tennis,15.68,False,41.1,0.0,41.1
bet_90152,2103,single,Football,1.1,False,32.7,0.0,32.7
bet_90153,2399,multiple,Football,9.87,False,278.3,0.0,278.3
bet_90154,1174,single,Football,3.19,False,7.9,0.0,7.9
bet_90155,2799,single,Football,1.1,True,117.3,129.03,-11.73
bet_90156,4358,multiple,Football,13.06,False,783.75,0.0,783.75
bet_90157,1972,single,Football,4.93,False,151.1,0.0,151.1
bet_90158,2398,single,Basketball,1.16,False,206.35,0.0,206.35
bet_90159,862,single,Ice Hockey,10.74,False,523.35,0.0,523.35
bet_90160,614,single,Football,1.1,True,837.75,921.53,-83.78
bet_90161,4170,single,Football,12.0,True,28.5,342.0,-313.5
bet_90162,968,single,Football,8.76,False,0.5,0.0,0.5
bet_90163,4087,single,Baseball,2.08,False,122.35,0.0,122.35
bet_90164,3390,single,Football,1.3,False,61.55,0.0,61.55
bet_90165,2706,single,Football,2.08,False,8.05,0.0,8.05
bet_90166,732,single,Tennis,3.75,True,124.9,468.38,-343.48
bet_90167,2460,multiple,Football,1.79,True,6.45,11.55,-5.1
bet_90168,4024,single,Football,7.49,False,36.85,0.0,36.85
bet_90169,1954,single,Handball,8.32,False,9.85,0.0,9.85
bet_90170,2538,single,Basketball,1.1,True,7.45,8.2,-0.75
bet_90171,2930,single,Football,1.93,True,192.7,371.91,-179.21
bet_90172,4592,single,Football,4.09,False,62.85,0.0,62.85
bet_90173,1455,single,Football,8.15,False,29.1,0.0,29.1
bet_90174,2887,single,Snooker,2.95,False,24.9,0.0,24.9
bet_90175,534,single,Handball,5.58,False,60.6,0.0,60.6
bet_90176,1660,single,Football,6.46,False,96.75,0.0,96.75
bet_90177,639,single,Football,2.28,True,8.9,20.29,-11.39
bet_90178,2468,single,Football,1.68,False,90.6,0.0,90.6
bet_90179,3745,single,Basketball,1.1,False,362.45,0.0,362.45
bet_90180,1823,multiple,Football,2.36,False,20.4,0.0,20.4
bet_90181,3316,single,Football,2.15,True,46.25,99.44,-53.19
bet_90182,2882,multiple,Football,9.34,False,56.45,0.0,56.45
bet_90183,4050,multiple,Basketball,2.57,False,160.45,0.0,160.45
bet_90184,4356,single,Baseball,4.07,False,425.7,0.0,425.7
bet_90185,2564,single,Football,4.87,False,28.25,0.0,28.25
bet_90186,410,single,Football,1.16,True,298.25,345.97,-47.72
bet_90187,683,single,Basketball,2.51,True,56.3,141.31,-85.01
bet_90188,644,single,Handball,3.06,True,24.7,75.58,-50.88
bet_90189,848,single,Volleyball,12.0,False,201.9,0.0,201.9
bet_90190,2550,multiple,Football,5.17,False,64.05,0.0,64.05
bet_90191,546,single,Baseball,5.83,False,224.3,0.0,224.3
bet_90192,1741,multiple,Football,10.62,False,416.6,0.0,416.6
bet_90193,3090,single,Tennis,7.59,False,219.65,0.0,219.65
bet_90194,1798,single,Snooker,3.8,True,2.65,10.07,-7.42
bet_90195,26,multiple,Football,2.99,False,20.85,0.0,20.85
bet_90196,4694,single,Football,7.16,False,623.35,0.0,623.35
bet_90197,3347,single,Football,3.4,False,16.45,0.0,16.45
bet_90198,3791,multiple,Football,1.11,False,111.25,0.0,111.25
bet_90199,1633,single,Football,1.1,True,27.55,30.31,-2.76
bet_90200,3054,single,Volleyball,3.18,False,293.5,0.0,293.5
bet_90201,4425,single,Snooker,12.0,False,22.75,0.0,22.75
bet_90202,4316,multiple,Football,6.37,False,100.55,0.0,100.55
bet_90203,850,multiple,Football,1.11,False,6.85,0.0,6.85
bet_90204,3934,single,Football,1.1,True,5.25,5.78,-0.53
bet_90205,3454,single,Ice Hockey,1.1,False,96.55,0.0,96.55
bet_90206,683,multiple,Tennis,5.51,False,95.4,0.0,95.4
bet_90207,3804,multiple,Volleyball,18.74,False,733.1,0.0,733.1
bet_90208,3214,multiple,Basketball,2.87,False,62.75,0.0,62.75
bet_90209,438,multiple,Football,5.87,False,937.35,0.0,937.35
bet_90210,4593,single,Football,1.35,False,67.5,0.0,67.5
bet_90211,4996,multiple,Football,1.81,True,240.6,435.49,-194.89
bet_90212,2642,single,Volleyball,6.75,False,453.25,0.0,453.25
bet_90213,1549,single,Snooker,2.34,True,47.3,110.68,-63.38
bet_90214,1030,multiple,Baseball,4.97,True,6.9,34.29,-27.39
bet_90215,2838,single,Basketball,1.11,True,462.5,513.38,-50.88
bet_90216,3183,multiple,Ice Hockey,1.11,False,122.75,0.0,122.75
bet_90217,3010,single,Formula 1,4.04,False,21.2,0.0,21.2
bet_90218,2397,single,Tennis,1.1,False,366.45,0.0,366.45
bet_90219,1233,single,Football,4.07,False,32.65,0.0,32.65
bet_90220,3623,multiple,Tennis,11.14,False,401.35,0.0,401.35
bet_90221,3348,single,Volleyball,3.33,True,239.45,797.37,-557.92
bet_90222,2457,single,Football,1.1,False,72.6,0.0,72.6
bet_90223,1278,single,Basketball,2.25,False,200.95,0.0,200.95
bet_90224,498,single,Baseball,1.11,True,241.25,267.79,-26.54
bet_90225,4553,multiple,Football,21.22,False,314.85,0.0,314.85
bet_90226,381,single,Football,1.1,True,62.0,68.2,-6.2
bet_90227,307,single,Football,3.19,False,638.95,0.0,638.95
bet_90228,3695,single,Basketball,1.1,False,21.45,0.0,21.45
bet_90229,205,single,Football,4.46,False,9.45,0.0,9.45
bet_90230,1754,single,Football,10.1,False,47.5,0.0,47.5
bet_90231,1543,multiple,Football,1.11,True,2.65,2.94,-0.29
bet_90232,4790,single,Football,7.44,False,24.0,0.0,24.0
bet_90233,2482,single,Basketball,3.61,False,29.15,0.0,29.15
bet_90234,2301,single,Tennis,6.37,False,14.25,0.0,14.25
bet_90235,4570,single,Ice Hockey,10.29,False,56.9,0.0,56.9
bet_90236,699,single,Tennis,2.37,False,3.2,0.0,3.2
bet_90237,631,single,Football,1.66,True,9.55,15.85,-6.3
bet_90238,743,single,Football,1.1,False,4.95,0.0,4.95
bet_90239,2133,single,Football,1.3,True,122.7,159.51,-36.81
bet_90240,205,multiple,Baseball,1.41,True,6.3,8.88,-2.58
bet_90241,3469,multiple,Football,1.11,True,179.55,199.3,-19.75
bet_90242,1541,single,Football,1.1,True,53.05,58.36,-5.31
bet_90243,4139,single,Volleyball,1.1,False,2.45,0.0,2.45
bet_90244,2616,single,Football,1.97,False,77.2,0.0,77.2
bet_90245,4545,single,Handball,3.27,False,176.5,0.0,176.5
bet_90246,820,single,Tennis,2.2,False,63.75,0.0,63.75
bet_90247,842,multiple,Football,7.52,False,242.45,0.0,242.45
bet_90248,1755,single,Basketball,1.1,True,57.6,63.36,-5.76
bet_90249,163,single,Baseball,3.95,True,265.3,1047.94,-782.64
bet_90250,4098,single,Football,1.1,False,218.45,0.0,218.45
bet_90251,3417,single,Snooker,1.3,False,16.5,0.0,16.5
bet_90252,4824,single,Rugby,7.28,False,163.7,0.0,163.7
bet_90253,3598,single,Ice Hockey,9.97,True,83.75,834.99,-751.24
bet_90254,3266,single,Football,3.13,False,104.75,0.0,104.75
bet_90255,1697,single,Football,1.1,True,6.45,7.1,-0.65
bet_90256,1491,single,Football,1.74,True,428.3,745.24,-316.94
bet_90257,1780,single,Handball,1.1,True,108.55,119.4,-10.85
bet_90258,769,single,Football,7.47,False,14.5,0.0,14.5
bet_90259,2472,single,Tennis,3.22,False,123.3,0.0,123.3
bet_90260,4086,single,Football,4.45,False,43.1,0.0,43.1
bet_90261,4843,single,Football,3.22,True,2.6,8.37,-5.77
bet_90262,4937,multiple,Tennis,4.89,False,61.75,0.0,61.75
bet_90263,259,single,Football,8.98,False,279.9,0.0,279.9
bet_90264,589,single,Tennis,12.0,False,5.75,0.0,5.75
bet_90265,4702,single,Rugby,2.57,True,67.9,174.5,-106.6
bet_90266,410,single,Tennis,1.24,True,271.4,336.54,-65.14
bet_90267,2672,single,Formula 1,1.1,False,308.25,0.0,308.25
bet_90268,4647,multiple,Tennis,8.42,False,98.65,0.0,98.65
bet_90269,906,multiple,Ice Hockey,7.93,False,55.0,0.0,55.0
bet_90270,1608,single,Football,12.0,False,286.5,0.0,286.5
bet_90271,3614,multiple,Football,2.01,False,23.4,0.0,23.4
bet_90272,2289,single,Basketball,1.1,True,101.4,111.54,-10.14
bet_90273,3508,single,Football,9.41,False,4.85,0.0,4.85
bet_90274,417,multiple,Football,6.81,False,450.35,0.0,450.35
bet_90275,3149,single,Table Tennis,2.2,False,3.9,0.0,3.9
bet_90276,2963,single,Basketball,1.1,False,90.45,0.0,90.45
bet_90277,2622,single,Football,3.31,False,84.85,0.0,84.85
bet_90278,1177,multiple,Football,10.77,False,2.15,0.0,2.15
bet_90279,896,multiple,Football,1.11,True,6.35,7.05,-0.7
bet_90280,4105,multiple,Football,9.01,False,132.75,0.0,132.75
bet_90281,2648,single,Football,6.63,False,109.2,0.0,109.2
bet_90282,1280,single,Football,4.28,False,189.05,0.0,189.05
bet_90283,2725,single,Football,2.99,False,44.5,0.0,44.5
bet_90284,3285,multiple,Ice Hockey,1.98,False,236.4,0.0,236.4
bet_90285,2192,single,Baseball,7.69,True,241.7,1858.67,-1616.97
bet_90286,4728,single,Formula 1,2.96,True,271.55,803.79,-532.24
bet_90287,1094,multiple,Football,1.11,True,35.35,39.24,-3.89
bet_90288,210,multiple,Football,15.02,False,301.65,0.0,301.65
bet_90289,3001,single,Snooker,1.1,True,69.1,76.01,-6.91
bet_90290,207,single,Football,7.44,False,24.15,0.0,24.15
bet_90291,3224,single,Football,1.65,True,861.8,1421.97,-560.17
bet_90292,2913,single,Snooker,2.26,False,5.05,0.0,5.05
bet_90293,1850,single,Tennis,1.1,False,138.1,0.0,138.1
bet_90294,2906,multiple,Snooker,1.77,False,14.7,0.0,14.7
bet_90295,2457,single,Handball,2.35,False,99.15,0.0,99.15
bet_90296,4155,single,Formula 1,6.3,False,64.5,0.0,64.5
bet_90297,398,multiple,Volleyball,3.79,False,9.9,0.0,9.9
bet_90298,3886,multiple,Football,1.88,True,17.9,33.65,-15.75
bet_90299,4808,multiple,Volleyball,1.62,False,17.8,0.0,17.8
bet_90300,1686,multiple,Tennis,12.48,False,6.35,0.0,6.35
bet_90301,446,single,Football,1.1,True,30.5,33.55,-3.05
bet_90302,2996,multiple,Football,2.17,False,95.45,0.0,95.45
bet_90303,2201,multiple,Football,21.5,False,236.5,0.0,236.5
bet_90304,4620,single,Tennis,10.26,False,141.65,0.0,141.65
bet_90305,182,multiple,Basketball,3.76,False,181.8,0.0,181.8
bet_90306,2614,single,Football,1.1,False,62.45,0.0,62.45
bet_90307,2543,single,Football,1.55,False,224.65,0.0,224.65
bet_90308,517,single,Tennis,1.1,True,33.75,37.12,-3.37
bet_90309,974,single,Formula 1,7.11,False,490.1,0.0,490.1
bet_90310,2142,single,Tennis,1.1,False,91.85,0.0,91.85
bet_90311,4939,single,Tennis,2.76,False,1.95,0.0,1.95
bet_90312,3740,single,Football,1.1,True,172.75,190.02,-17.27
bet_90313,2664,single,Snooker,3.43,False,37.3,0.0,37.3
bet_90314,1943,single,Tennis,1.96,True,18.1,35.48,-17.38
bet_90315,2118,single,Tennis,6.71,True,19.65,131.85,-112.2
bet_90316,2819,single,Football,10.82,False,295.95,0.0,295.95
bet_90317,211,multiple,Football,13.66,False,14.8,0.0,14.8
bet_90318,1687,single,Handball,3.76,False,734.0,0.0,734.0
bet_90319,184,multiple,Tennis,31.06,False,109.35,0.0,109.35
bet_90320,3055,single,Football,1.62,False,114.3,0.0,114.3
bet_90321,4942,single,Football,7.39,False,62.25,0.0,62.25
bet_90322,4972,single,Rugby,1.1,True,17.8,19.58,-1.78
bet_90323,462,single,Tennis,1.1,False,51.9,0.0,51.9
bet_90324,2053,single,Football,1.1,False,108.05,0.0,108.05
bet_90325,372,multiple,Tennis,18.27,False,211.5,0.0,211.5
bet_90326,2549,single,Football,4.01,False,57.3,0.0,57.3
bet_90327,2220,multiple,Football,1.11,True,134.4,149.18,-14.78
bet_90328,153,single,Football,8.59,False,224.7,0.0,224.7
bet_90329,3191,multiple,Football,4.72,False,481.6,0.0,481.6
bet_90330,3173,single,Football,7.62,False,117.8,0.0,117.8
bet_90331,3846,single,Volleyball,1.38,True,120.7,166.57,-45.87
bet_90332,2950,multiple,Tennis,13.2,False,92.15,0.0,92.15
bet_90333,4653,single,Formula 1,12.0,False,91.45,0.0,91.45
bet_90334,3189,single,Football,2.23,False,46.55,0.0,46.55
bet_90335,119,single,Ice Hockey,2.68,True,188.55,505.31,-316.76
bet_90336,2027,single,Football,1.1,False,19.35,0.0,19.35
bet_90337,4568,single,Football,12.0,False,449.4,0.0,449.4
bet_90338,2318,single,Baseball,5.1,False,151.35,0.0,151.35
bet_90339,2004,single,Football,3.77,False,70.3,0.0,70.3
bet_90340,4019,single,Football,3.34,False,44.15,0.0,44.15
bet_90341,1164,single,Football,1.21,True,2.9,3.51,-0.61
bet_90342,1752,multiple,Baseball,17.24,False,5.45,0.0,5.45
bet_90343,1488,single,Volleyball,2.59,True,17.95,46.49,-28.54
bet_90344,2136,single,Baseball,1.1,True,65.25,71.78,-6.53
bet_90345,1209,multiple,Basketball,10.09,False,35.5,0.0,35.5
bet_90346,1,single,Football,3.47,False,13.15,0.0,13.15
bet_90347,3674,multiple,Table Tennis,2.74,True,166.25,455.52,-289.27
bet_90348,4467,multiple,Football,1.11,True,140.2,155.62,-15.42
bet_90349,704,single,Cycling,1.32,True,95.95,126.65,-30.7
bet_90350,2540,multiple,Ice Hockey,5.07,False,22.25,0.0,22.25
bet_90351,412,multiple,Football,14.11,False,35.85,0.0,35.85
bet_90352,1034,multiple,Football,5.65,True,3.55,20.06,-16.51
bet_90353,1942,multiple,Baseball,3.5,True,259.8,909.3,-649.5
bet_90354,1864,multiple,Tennis,1.65,False,86.55,0.0,86.55
bet_90355,4177,single,Football,2.08,False,109.1,0.0,109.1
bet_90356,694,single,Tennis,8.87,False,90.05,0.0,90.05
bet_90357,3686,multiple,Football,7.78,False,20.15,0.0,20.15
bet_90358,1586,single,Football,1.1,True,341.75,375.92,-34.17
bet_90359,4513,single,Handball,1.1,True,38.6,42.46,-3.86
bet_90360,3646,single,Football,3.55,False,40.95,0.0,40.95
bet_90361,2481,single,Football,1.38,True,5.0,6.9,-1.9
bet_90362,4263,multiple,Football,34.07,False,86.7,0.0,86.7
bet_90363,1228,single,Football,1.75,False,105.9,0.0,105.9
bet_90364,1005,multiple,Football,3.92,True,135.3,530.38,-395.08
bet_90365,1210,single,Football,9.01,False,7.45,0.0,7.45
bet_90366,684,single,Football,3.79,False,195.3,0.0,195.3
bet_90367,691,single,Football,4.54,False,108.9,0.0,108.9
bet_90368,2373,single,Handball,3.77,False,5.0,0.0,5.0
bet_90369,81,single,Snooker,1.14,False,20.2,0.0,20.2
bet_90370,446,multiple,Football,1.11,True,30.85,34.24,-3.39
bet_90371,1403,single,Football,1.73,True,48.75,84.34,-35.59
bet_90372,4519,single,Ice Hockey,1.1,True,6.1,6.71,-0.61
bet_90373,3927,multiple,Tennis,4.73,False,99.05,0.0,99.05
bet_90374,1405,single,Football,4.02,False,30.7,0.0,30.7
bet_90375,790,multiple,Tennis,14.75,False,258.85,0.0,258.85
bet_90376,789,single,Volleyball,1.47,False,135.25,0.0,135.25
bet_90377,3902,single,Football,3.17,False,13.3,0.0,13.3
bet_90378,2161,single,Tennis,3.62,False,3.75,0.0,3.75
bet_90379,4472,single,Formula 1,1.83,True,41.9,76.68,-34.78
bet_90380,4383,multiple,Basketball,16.25,False,19.4,0.0,19.4
bet_90381,1018,multiple,Basketball,2.76,True,4.25,11.73,-7.48
bet_90382,4633,single,Football,1.1,False,10.3,0.0,10.3
bet_90383,2444,single,Football,1.1,True,41.8,45.98,-4.18
bet_90384,2335,single,Football,1.19,False,57.2,0.0,57.2
bet_90385,3753,multiple,Tennis,4.71,False,21.45,0.0,21.45
bet_90386,3358,single,Football,1.98,True,246.4,487.87,-241.47
